3.3702,0,74,1,2,1,4,0,1,11,23,0,1,1,0,0,0,0,-9999,0,.617,0,1,0,0,1,0,1,0,0,1,0,0,1,0,2.2,4.84,1,1,105000,11.56172,4,8,3,2,2,1,0,0,0,0,0,0,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,4,-9999,0,0
1.7516,1.7433,99,2,3,1,3,1,1,4,11,0,1,4,0,0,1,0,0,0,.617,0,0,0,0,0,1,0,1,0,1,0,0,1,0,4.4,19.36,1,1,32500,10.389,2,3,1,1,1,0,0,0,0,0,0,0,1,3,2,1,1,2,2,4,2,0,0,1,0,0,0
.9848,0,91,1,3,1,4,1,0,10,22,0,1,3,0,1,0,0,-9999,0,.617,0,0,0,0,0,1,0,0,0,0,0,-9999,-9999,-9999,4.1,16.81,0,1,95000,11.46163,4,8,3,2,2,1,0,0,0,0,0,0,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,2,-9999,0,0
.4137,.4063,73,1,3,1,4,0,0,3,9,0,1,2,1,0,0,0,0,1,.617,0,0,0,0,0,1,0,1,0,1,0,0,1,0,7.6,57.76,1,1,26250,10.17542,2,3,1,1,1,0,0,0,0,0,0,0,4,3,4,3,4,1,3,4,7,0,0,1,0,0,0
.8491,.8587,84,2,3,1,5,1,0,7,17,0,1,5,0,0,0,1,0,1,.617,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.1,37.21,0,1,62500,11.04292,3,6,2,2,6,0,0,0,0,1,0,0,0,3,2,0,1,2,2,4,1,0,0,2,0,0,0
1.7799,2.0058,74,2,1,0,2,1,0,1,1,0,1,1,0,0,0,0,1,1,.617,0,0,0,0,0,1,1,0,0,1,0,0,1,0,6.2,38.44,0,1,2500,7.824046,1,1,1,1,1,0,0,0,0,0,0,0,0,3,3,2,2,1,2,3,4,0,0,2,0,0,0
.8491,.8587,90,2,4,1,3,1,0,12,24,0,1,3,0,1,0,0,1,1,.617,1,0,0,0,0,0,0,1,0,0,0,-9999,-9999,-9999,7.1,50.41,0,1,117500,11.67419,5,9,3,2,4,0,0,1,0,0,0,0,2,2,4,1,1,3,3,6,2,0,0,1,0,0,0
1.7372,1.6845,20,1,4,1,3,1,1,14,26,0,1,2,1,0,0,0,0,0,.617,1,0,0,0,0,1,0,1,1,0,0,1,0,0,5.5,30.25,1,1,162500,11.99843,5,9,3,2,8,0,0,0,0,0,0,1,0,2,1,2,3,2,2,4,5,0,0,2,1,0,0
.7831,.7415,61,2,2,1,3,0,1,7,18,0,1,4,0,0,1,0,0,1,.617,0,0,0,1,0,1,0,1,0,1,0,0,1,0,3.5,12.25,0,1,67500,11.11988,3,6,2,2,2,1,0,0,0,0,0,0,0,3,3,2,2,3,2,5,4,0,0,3,1,0,0
.4053,.4233,89,2,4,1,4,0,1,3,8,0,1,5,0,0,0,1,0,1,.617,1,0,0,0,0,1,0,1,1,0,0,1,0,0,6.4,40.96,1,1,23750,10.07534,2,3,1,1,7,0,0,0,0,0,1,0,0,3,4,1,4,4,4,8,5,0,0,2,0,0,0
1.4994,1.6516,94,2,1,1,5,1,1,6,16,0,1,5,0,0,0,1,1,1,.617,0,0,0,0,0,1,0,1,0,1,0,0,1,0,6.9,47.61,1,1,57500,10.95954,3,5,2,1,1,0,0,0,0,0,0,0,2,3,3,1,1,1,3,4,2,0,0,1,1,0,0
.4389,.431,93,2,4,1,5,0,0,8,20,0,1,4,0,0,1,0,0,1,.617,1,0,0,0,0,1,0,1,1,0,0,1,0,0,6.4,40.96,1,1,77500,11.25803,4,7,2,2,8,0,0,0,0,0,0,1,0,3,3,1,1,3,2,5,2,0,0,3,0,0,0
1.5447,1.5728,72,2,2,0,2,1,1,8,20,0,1,4,0,0,1,0,0,1,.617,0,0,0,0,0,1,0,1,0,1,0,0,1,0,3.4,11.56,1,1,77500,11.25803,4,7,2,2,2,1,0,0,0,0,0,0,0,3,3,0,0,1,2,3,0,0,0,1,1,0,0
.4895,.4897,19,1,3,0,2,1,0,1,1,0,1,1,0,0,0,0,0,0,.617,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.6,21.16,0,1,2500,7.824046,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,3,3,0,0,0,1,1,1,1
.9901,.9618,29,2,3,1,5,1,0,5,13,0,1,2,1,0,0,0,0,1,.617,0,0,0,0,0,1,0,1,0,0,1,0,0,1,3.5,12.25,1,1,42500,10.65726,2,4,2,1,1,0,0,0,0,0,0,0,0,2,3,0,0,1,1,2,0,0,0,1,0,0,0
.6799,0,18,2,3,1,3,1,1,6,15,0,1,5,0,0,0,1,-9999,1,.617,0,0,0,0,0,1,0,0,0,1,0,0,1,0,8.6,73.96001,1,1,52500,10.86857,3,5,2,1,1,0,0,0,0,0,0,0,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,2,-9999,0,0
.807,.8242,86,1,3,1,3,1,1,6,15,0,1,2,1,0,0,0,0,1,.617,0,0,0,0,0,1,0,1,0,1,0,0,1,0,3.4,11.56,1,1,52500,10.86857,3,5,2,1,1,0,0,0,0,0,0,0,2,3,3,2,2,1,2,3,4,0,0,2,0,0,0
4.6508,4.8193,27,2,2,0,2,0,0,2,6,0,1,5,0,0,0,1,1,0,.617,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3.1,9.61,1,1,18750,9.838949,1,2,1,1,1,0,0,0,0,0,0,0,5,3,4,4,4,3,1,4,8,0,0,5,1,0,0
.807,.8242,27,2,3,1,5,1,1,6,15,0,0,1,0,0,0,0,1,0,.617,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3.5,12.25,0,1,52500,10.86857,3,5,2,1,1,0,0,0,0,0,0,0,2,3,4,2,3,4,4,8,5,0,0,2,1,0,0
.6135,.5639,82,2,3,1,3,0,1,7,17,0,1,5,0,0,0,1,0,1,-.045,0,0,0,0,0,1,0,1,0,1,0,0,1,0,5.8,33.64,1,1,62500,11.04292,3,6,2,2,2,1,0,0,0,0,0,0,2,3,3,1,1,1,2,3,2,1,1,2,0,0,0
.3611,0,53,1,3,1,3,0,0,2,6,0,1,1,0,0,0,0,-9999,1,-.045,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2.9,8.410001,0,1,18750,9.838949,1,2,1,1,5,0,0,0,1,0,0,0,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,2,-9999,0,0
1.9309,0,95,2,2,1,3,1,1,5,13,0,1,1,0,0,0,0,-9999,0,-.045,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4.6,21.16,0,1,42500,10.65726,2,4,2,1,1,0,0,0,0,0,0,0,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,2,-9999,0,0
2.3637,0,65,2,2,1,3,1,0,16,28,0,1,1,0,0,0,0,-9999,0,-.045,0,0,0,0,0,1,0,1,1,0,0,1,0,0,-9999,-9999,0,1,250000,12.42922,5,10,3,2,6,0,0,0,0,1,0,0,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,2,-9999,0,0
1.8554,1.8371,87,1,4,1,5,0,0,6,15,0,0,1,0,0,0,0,0,0,.536,1,0,0,0,0,1,0,1,0,1,0,0,1,0,4.5,20.25,0,1,52500,10.86857,3,5,2,1,3,0,1,0,0,0,0,0,0,2,2,1,1,3,0,3,2,0,0,1,1,0,0
.4082,.4046,88,2,3,1,3,0,0,3,10,0,1,5,0,0,0,1,0,1,.536,0,0,0,0,0,1,0,1,1,0,0,1,0,0,7.8,60.84,0,1,28750,10.26639,2,3,1,1,5,0,0,0,1,0,0,0,1,3,4,0,2,3,2,5,2,0,0,2,0,0,0
.3686,.3689,128,1,3,1,4,1,1,12,24,0,0,5,0,0,0,1,1,1,.536,0,0,0,0,1,0,1,0,0,0,1,0,0,1,3,9,1,0,117500,11.67419,5,9,3,2,2,1,0,0,0,0,0,0,2,3,3,3,1,3,2,5,4,0,0,3,1,0,0
.8112,0,55,2,3,1,4,1,0,16,28,0,1,4,0,0,1,0,-9999,1,.536,0,0,0,1,0,1,0,1,0,1,0,0,1,0,3.3,10.89,0,1,250000,12.42922,5,10,3,2,2,1,0,0,0,0,0,0,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,2,-9999,0,0
2.3638,2.3588,71,1,2,1,3,1,1,11,23,0,1,1,0,0,0,0,1,0,.536,0,0,0,0,0,1,0,1,0,1,0,0,1,0,5.3,28.09,1,1,105000,11.56172,4,8,3,2,2,1,0,0,0,0,0,0,0,2,3,2,2,3,3,6,4,0,0,2,1,0,0
.7222,.7444,37,1,3,1,4,1,0,6,16,0,1,1,0,0,0,0,0,1,.536,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6.7,44.89,1,1,57500,10.95954,3,5,2,1,1,0,0,0,0,0,0,0,1,3,3,1,2,1,2,3,3,0,0,3,0,0,0
.5731,0,45,1,2,1,3,1,0,6,15,0,0,3,0,1,0,0,-9999,1,.536,0,0,0,1,1,0,0,1,0,0,1,0,0,1,6.5,42.25,0,1,52500,10.86857,3,5,2,1,1,0,0,0,0,0,0,0,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,1,-9999,1,1
.4967,.5187,15,2,4,1,3,0,1,10,22,0,1,1,0,0,0,0,0,0,.536,1,0,0,0,0,1,0,1,1,0,0,1,0,0,5.8,33.64,0,1,95000,11.46163,4,8,3,2,8,0,0,0,0,0,0,1,3,3,3,1,3,1,4,5,4,0,0,2,0,0,0
.4628,.4365,128,1,4,1,5,0,1,7,18,0,1,1,0,0,0,0,0,0,.536,1,0,0,0,0,1,0,1,1,0,0,1,0,0,2.6,6.759999,0,0,67500,11.11988,3,6,2,2,8,0,0,0,0,0,0,1,1,3,4,0,1,3,2,5,1,0,0,2,1,0,0
.7674,.768,25,1,3,1,3,1,0,6,15,0,1,1,0,0,0,0,0,1,.536,0,0,0,0,0,1,0,1,1,0,0,1,0,0,6.4,40.96,0,1,52500,10.86857,3,5,2,1,5,0,0,0,1,0,0,0,1,1,3,3,1,3,2,5,4,0,0,1,0,0,0
.7709,.7517,76,2,4,1,4,1,1,13,25,0,1,2,1,0,0,0,0,1,.536,1,0,0,0,1,0,1,0,1,0,0,1,0,0,4.2,17.64,1,1,137500,11.83138,5,9,3,2,8,0,0,0,0,0,0,1,0,3,4,1,1,3,2,5,2,0,0,4,0,0,0
.738,.7607,43,1,4,1,4,1,0,11,23,0,1,1,0,0,0,0,0,1,.536,1,0,0,0,1,0,1,0,1,0,0,1,0,0,6.5,42.25,1,1,105000,11.56172,4,8,3,2,8,0,0,0,0,0,0,1,4,3,3,2,2,3,2,5,4,0,0,2,0,0,0
.698,.682,39,2,4,1,4,1,0,5,14,0,1,5,0,0,0,1,0,1,.536,1,0,0,0,1,0,1,0,1,0,0,1,0,0,2.5,6.25,0,1,47500,10.76849,3,5,2,1,7,0,0,0,0,0,1,0,2,2,3,1,1,3,2,5,2,0,0,3,0,0,0
.6217,.6263,60,1,3,1,3,1,1,9,21,0,1,1,0,0,0,0,1,1,.536,0,0,0,0,1,0,1,0,0,1,0,0,1,0,6.3,39.69,0,1,85000,11.35041,4,7,2,2,2,1,0,0,0,0,0,0,0,3,4,3,3,3,2,5,6,0,0,3,1,0,0
.6083,.6129,5,1,4,1,3,1,1,11,23,0,1,2,1,0,0,0,1,1,.536,1,0,0,0,0,1,0,0,1,0,0,1,0,0,7.5,56.25,0,1,105000,11.56172,4,8,3,2,8,0,0,0,0,0,0,1,1,2,2,2,2,2,2,4,4,0,0,3,1,0,0
.6083,.6129,1,1,4,0,2,1,1,14,26,0,1,1,0,0,0,0,0,1,.536,1,0,0,0,0,1,0,1,1,0,0,1,0,0,7.7,59.29,1,1,162500,11.99843,5,9,3,2,8,0,0,0,0,0,0,1,1,3,3,1,3,3,3,6,4,0,0,2,0,0,0
.356,.3576,3,2,4,1,5,0,0,3,9,0,1,4,0,0,1,0,1,1,.536,1,0,0,0,1,0,1,0,0,1,0,0,1,0,6.1,37.21,1,1,26250,10.17542,2,3,1,1,3,0,1,0,0,0,0,0,2,2,2,1,2,3,1,4,3,0,0,3,1,0,0
.718,0,19,1,4,1,5,1,0,13,25,0,1,4,0,0,1,0,-9999,1,.536,1,0,0,0,0,1,0,1,1,0,0,1,0,0,6.2,38.44,0,1,137500,11.83138,5,9,3,2,8,0,0,0,0,0,0,1,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,1,2,-9999,0,0
1.5066,1.5681,94,2,2,1,4,1,0,4,12,0,0,1,0,0,0,0,0,1,.536,0,0,0,0,0,1,0,1,0,1,0,0,1,0,6.3,39.69,1,1,37500,10.5321,2,4,1,1,1,0,0,0,0,0,0,0,0,3,3,0,4,4,3,7,4,0,0,1,0,0,0
.5235,0,7,2,3,1,5,1,1,6,15,0,1,5,0,0,0,1,-9999,1,.536,0,0,0,0,0,1,0,1,0,1,0,0,1,0,5.9,34.81,1,1,52500,10.86857,3,5,2,1,1,0,0,0,0,0,0,0,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,3,-9999,0,0
.97,.9202,131,1,3,1,3,0,0,2,3,0,1,5,0,0,0,1,0,0,.536,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3.8,14.44,0,0,11250,9.328123,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,1,1,2,2,4,2,0,0,2,1,0,0
.4599,.4337,15,2,4,1,4,0,1,1,1,0,1,4,0,0,1,0,0,0,.536,1,0,0,0,1,0,1,0,0,0,1,0,0,1,2.5,6.25,0,1,2500,7.824046,1,1,1,1,3,0,1,0,0,0,0,0,2,3,3,2,4,3,2,5,6,0,0,2,0,0,0
.9275,.9166,128,1,4,1,5,1,1,14,26,0,1,5,0,0,0,1,0,1,.536,1,0,0,0,0,1,0,1,1,0,0,1,0,0,4.4,19.36,0,0,162500,11.99843,5,9,3,2,8,0,0,0,0,0,0,1,3,3,3,1,1,3,2,5,2,0,0,3,1,0,0
.3596,.3599,7,2,3,1,4,0,0,2,6,0,1,1,0,0,0,0,1,1,.536,0,0,0,0,0,1,0,1,1,0,0,1,0,0,7.2,51.84,1,1,18750,9.838949,1,2,1,1,5,0,0,0,1,0,0,0,2,3,3,1,3,2,2,4,4,0,0,2,0,0,0
1.8207,1.8647,77,2,2,1,3,0,0,2,5,1,1,5,0,0,0,1,0,0,.536,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,36,0,1,16250,9.695848,1,2,1,1,1,0,0,0,0,0,0,0,0,2,3,3,3,3,2,5,6,0,0,3,1,1,0
.7246,.666,131,1,3,1,3,0,1,4,12,0,0,3,0,1,0,0,1,1,.536,0,0,0,0,0,1,0,1,1,0,0,1,0,0,5.9,34.81,1,0,37500,10.5321,2,4,1,1,5,0,0,0,1,0,0,0,3,2,3,1,1,2,4,6,2,0,0,3,1,0,0
.7525,.8011,75,2,3,1,5,1,1,14,26,0,1,5,0,0,0,1,0,1,.536,0,0,0,0,0,1,0,1,0,1,0,0,1,0,8.5,72.25,1,1,162500,11.99843,5,9,3,2,2,1,0,0,0,0,0,0,1,3,4,0,1,3,3,6,1,0,0,1,0,0,0
1.0236,1.0313,131,1,3,1,3,1,1,10,22,0,1,1,0,0,0,0,1,1,.536,0,0,0,0,0,1,0,1,0,1,0,0,1,0,6.1,37.21,0,0,95000,11.46163,4,8,3,2,2,1,0,0,0,0,0,0,2,2,3,3,3,2,2,4,6,0,0,2,0,0,0
1.63,1.6485,96,1,2,1,4,1,1,10,22,0,1,1,0,0,0,0,1,1,.536,0,0,0,0,0,1,0,0,0,1,0,0,1,0,5.2,27.04,0,1,95000,11.46163,4,8,3,2,2,1,0,0,0,0,0,0,0,2,3,1,1,3,2,5,2,0,0,3,0,0,0
.3447,.3669,64,2,3,1,4,0,1,-9999,-9999,0,1,1,0,0,0,0,0,0,.536,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6.1,37.21,0,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,3,2,1,2,2,2,4,3,0,0,2,0,0,0
.5355,.5834,131,1,2,1,4,0,1,4,11,0,1,2,1,0,0,0,0,1,.536,0,0,0,0,0,1,1,0,0,1,0,0,1,0,8.1,65.61001,1,0,32500,10.389,2,3,1,1,1,0,0,0,0,0,0,0,0,3,3,1,2,2,2,4,3,0,0,2,0,0,0
1.0236,1.0313,131,1,3,0,2,1,1,8,20,0,1,3,0,1,0,0,1,1,.536,0,0,0,0,0,1,0,1,0,1,0,0,1,0,7.3,53.29,1,0,77500,11.25803,4,7,2,2,2,1,0,0,0,0,0,0,0,3,4,0,1,2,2,4,1,0,0,1,1,0,0
1.0482,1.0241,131,1,3,1,3,1,0,6,15,0,1,2,1,0,0,0,0,0,.536,0,0,0,0,0,1,0,1,0,1,0,0,1,0,3.4,11.56,0,0,52500,10.86857,3,5,2,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,4,4,0,0,1,0,0,0
.6253,.63,33,1,4,0,2,1,1,9,21,0,1,1,0,0,0,0,0,1,.536,1,0,0,0,0,1,0,1,1,0,0,1,0,0,6.1,37.21,1,1,85000,11.35041,4,7,2,2,8,0,0,0,0,0,0,1,0,3,4,2,3,3,2,5,5,0,0,1,0,0,0
.4732,.4624,131,1,3,0,1,0,0,2,3,1,1,2,1,0,0,0,0,1,.536,0,0,0,1,1,0,0,1,1,0,0,1,0,0,5.8,33.64,0,0,11250,9.328123,1,1,1,1,5,0,0,0,1,0,0,0,0,3,3,0,0,1,2,3,0,0,0,3,1,1,0
.3519,.3522,87,1,4,1,4,0,0,7,17,0,1,3,0,1,0,0,0,1,.536,1,0,0,0,0,0,0,1,1,0,0,1,0,0,6.5,42.25,0,1,62500,11.04292,3,6,2,2,8,0,0,0,0,0,0,1,0,2,2,0,0,1,2,3,0,0,0,2,1,0,0
.7709,.7517,5,1,3,1,5,1,1,9,21,0,1,1,0,0,0,0,0,0,.536,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4.2,17.64,0,1,85000,11.35041,4,7,2,2,2,1,0,0,0,0,0,0,2,2,3,0,1,2,3,5,1,0,0,1,0,0,0
.3776,0,128,1,4,1,4,0,0,9,21,0,1,1,0,0,0,0,-9999,0,.536,1,0,0,0,1,0,1,0,1,0,0,1,0,0,4,16,0,0,85000,11.35041,4,7,2,2,8,0,0,0,0,0,0,1,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,2,-9999,0,0
.738,.7607,76,1,4,1,4,1,0,9,21,0,1,4,0,0,1,0,1,1,.536,1,0,0,0,1,0,1,0,1,0,0,1,0,0,7.9,62.41,1,1,85000,11.35041,4,7,2,2,8,0,0,0,0,0,0,1,4,3,4,3,4,3,2,5,7,0,0,4,1,0,0
1.34,1.3797,9,2,2,1,3,1,-9999,5,14,0,1,4,0,0,1,0,0,0,.536,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.1,26.01,0,1,47500,10.76849,3,5,2,1,1,0,0,0,0,0,0,0,0,2,2,1,1,3,1,4,2,0,0,4,0,0,0
.7222,.7444,60,2,4,1,5,1,0,10,22,0,1,4,0,0,1,0,1,1,.536,1,0,0,0,0,1,0,1,1,0,0,1,0,0,6.2,38.44,0,1,95000,11.46163,4,8,3,2,8,0,0,0,0,0,0,1,3,2,3,4,4,3,1,4,8,0,0,4,1,0,0
.8112,.8032,71,2,4,1,5,1,0,11,23,0,1,2,1,0,0,0,1,1,.536,1,0,0,0,0,1,0,1,1,0,0,1,0,0,3.6,12.96,0,1,105000,11.56172,4,8,3,2,8,0,0,0,0,0,0,1,0,2,3,3,3,1,2,3,6,0,0,3,1,0,0
